date,state,market,crop,price_min,price_max,price_modal,arrivals_tonnes
2025-12-02,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5190.12,6343.49,5766.8,466
2025-12-03,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4959.82,6062.0,5510.91,116
2025-12-04,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5334.17,6519.54,5926.85,208
2025-12-05,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5014.46,6128.78,5571.62,163
2025-12-06,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6026.56,7365.8,6696.18,141
2025-12-07,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5076.21,6204.25,5640.23,168
2025-12-08,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5732.57,7006.47,6369.52,241
2025-12-09,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5855.88,7157.18,6506.53,479
2025-12-10,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5619.22,6867.94,6243.58,491
2025-12-11,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5151.92,6296.79,5724.35,204
2025-12-12,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5407.63,6609.32,6008.48,428
2025-12-13,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6119.2,7479.03,6799.11,489
2025-12-14,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4708.61,5754.97,5231.79,340
2025-12-15,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6108.86,7466.38,6787.62,363
2025-12-16,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5053.87,6176.95,5615.41,89
2025-12-17,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4998.3,6109.04,5553.67,401
2025-12-18,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5431.98,6639.08,6035.53,469
2025-12-19,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5184.44,6336.53,5760.48,152
2025-12-20,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5699.58,6966.16,6332.87,476
2025-12-21,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5825.01,7119.46,6472.24,386
2025-12-22,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5179.63,6330.66,5755.15,78
2025-12-23,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6239.61,7626.19,6932.9,386
2025-12-24,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5969.54,7296.11,6632.82,478
2025-12-25,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4826.24,5898.74,5362.49,314
2025-12-26,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5781.76,7066.6,6424.18,216
2025-12-27,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6256.19,7646.45,6951.32,263
2025-12-28,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5039.42,6159.29,5599.36,94
2025-12-29,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5849.65,7149.58,6499.62,250
2025-12-30,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5993.99,7325.99,6659.99,88
2025-12-31,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6129.68,7491.83,6810.76,143
2026-01-01,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4957.72,6059.44,5508.58,240
2026-01-02,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5479.18,6696.77,6087.97,400
2026-01-03,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5504.5,6727.72,6116.11,485
2026-01-04,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5538.55,6769.34,6153.94,299
2026-01-05,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5246.31,6412.15,5829.23,103
2026-01-06,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5294.32,6470.84,5882.58,411
2026-01-07,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5720.8,6992.09,6356.44,78
2026-01-08,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4936.68,6033.72,5485.2,491
2026-01-09,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4855.31,5934.27,5394.79,165
2026-01-10,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5438.52,6647.08,6042.8,246
2026-01-11,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5442.26,6651.65,6046.96,104
2026-01-12,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5259.8,6428.65,5844.23,272
2026-01-13,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4848.6,5926.07,5387.33,178
2026-01-14,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5314.19,6495.12,5904.66,90
2026-01-15,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5666.4,6925.6,6296.0,465
2026-01-16,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6253.8,7643.54,6948.67,115
2026-01-17,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5824.58,7118.93,6471.75,347
2026-01-18,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5210.82,6368.78,5789.8,179
2026-01-19,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6092.69,7446.62,6769.65,262
2026-01-20,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5447.09,6657.56,6052.32,244
2026-01-21,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5282.83,6456.79,5869.81,257
2026-01-22,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4830.35,5903.76,5367.05,70
2026-01-23,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,4871.28,5953.79,5412.54,321
2026-01-24,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5172.43,6321.86,5747.15,213
2026-01-25,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6227.19,7611.01,6919.1,451
2026-01-26,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6001.28,7334.9,6668.09,275
2026-01-27,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6045.83,7389.35,6717.59,65
2026-01-28,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,6016.29,7353.25,6684.77,113
2026-01-29,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5030.39,6148.26,5589.33,350
2026-01-30,Uttar Pradesh,Uttar Pradesh Mandi,Cotton,5561.18,6797.0,6179.09,266
2025-11-02,Tamil Nadu,Tamil Nadu Mandi,Cotton,6041.78,7384.4,6713.09,416
2025-11-03,Tamil Nadu,Tamil Nadu Mandi,Cotton,4942.67,6041.04,5491.86,277
2025-11-04,Tamil Nadu,Tamil Nadu Mandi,Cotton,5650.41,6906.05,6278.23,283
2025-11-05,Tamil Nadu,Tamil Nadu Mandi,Cotton,5406.17,6607.54,6006.86,445
2025-11-06,Tamil Nadu,Tamil Nadu Mandi,Cotton,4840.45,5916.11,5378.28,66
2025-11-07,Tamil Nadu,Tamil Nadu Mandi,Cotton,5165.57,6313.48,5739.52,102
2025-11-08,Tamil Nadu,Tamil Nadu Mandi,Cotton,4720.91,5770.0,5245.45,63
2025-11-09,Tamil Nadu,Tamil Nadu Mandi,Cotton,5007.26,6119.99,5563.62,67
2025-11-10,Tamil Nadu,Tamil Nadu Mandi,Cotton,6172.3,7543.92,6858.11,168
2025-11-11,Tamil Nadu,Tamil Nadu Mandi,Cotton,4916.71,6009.31,5463.01,186
2025-11-12,Tamil Nadu,Tamil Nadu Mandi,Cotton,5156.92,6302.91,5729.92,237
2025-11-13,Tamil Nadu,Tamil Nadu Mandi,Cotton,5133.05,6273.73,5703.39,257
2025-11-14,Tamil Nadu,Tamil Nadu Mandi,Cotton,5226.43,6387.85,5807.14,370
2025-11-15,Tamil Nadu,Tamil Nadu Mandi,Cotton,6111.66,7469.81,6790.73,185
2025-11-16,Tamil Nadu,Tamil Nadu Mandi,Cotton,5238.68,6402.83,5820.76,460
2025-11-17,Tamil Nadu,Tamil Nadu Mandi,Cotton,4649.31,5682.49,5165.9,374
2025-11-18,Tamil Nadu,Tamil Nadu Mandi,Cotton,5784.72,7070.21,6427.47,387
2025-11-19,Tamil Nadu,Tamil Nadu Mandi,Cotton,4800.42,5867.18,5333.8,408
2025-11-20,Tamil Nadu,Tamil Nadu Mandi,Cotton,5174.28,6324.12,5749.2,190
2025-11-21,Tamil Nadu,Tamil Nadu Mandi,Cotton,5386.67,6583.71,5985.19,377
2025-11-22,Tamil Nadu,Tamil Nadu Mandi,Cotton,4897.06,5985.29,5441.17,243
2025-11-23,Tamil Nadu,Tamil Nadu Mandi,Cotton,4667.67,5704.93,5186.3,125
2025-11-24,Tamil Nadu,Tamil Nadu Mandi,Cotton,5309.57,6489.48,5899.52,339
2025-11-25,Tamil Nadu,Tamil Nadu Mandi,Cotton,5870.74,7175.35,6523.05,136
2025-11-26,Tamil Nadu,Tamil Nadu Mandi,Cotton,5726.34,6998.86,6362.6,497
2025-11-27,Tamil Nadu,Tamil Nadu Mandi,Cotton,5539.49,6770.49,6154.99,76
2025-11-28,Tamil Nadu,Tamil Nadu Mandi,Cotton,5658.77,6916.28,6287.53,238
2025-11-29,Tamil Nadu,Tamil Nadu Mandi,Cotton,5991.5,7322.94,6657.22,350
2025-11-30,Tamil Nadu,Tamil Nadu Mandi,Cotton,4747.37,5802.34,5274.85,444
2025-12-01,Tamil Nadu,Tamil Nadu Mandi,Cotton,6119.37,7479.23,6799.3,74
2025-12-02,Tamil Nadu,Tamil Nadu Mandi,Cotton,5027.59,6144.83,5586.21,257
2025-12-03,Tamil Nadu,Tamil Nadu Mandi,Cotton,5935.14,7254.06,6594.6,475
2025-12-04,Tamil Nadu,Tamil Nadu Mandi,Cotton,4863.49,5944.26,5403.88,222
2025-12-05,Tamil Nadu,Tamil Nadu Mandi,Cotton,4832.68,5906.6,5369.64,235
2025-12-06,Tamil Nadu,Tamil Nadu Mandi,Cotton,5680.1,6942.35,6311.23,72
2025-12-07,Tamil Nadu,Tamil Nadu Mandi,Cotton,4879.48,5963.81,5421.64,356
2025-12-08,Tamil Nadu,Tamil Nadu Mandi,Cotton,6043.79,7386.85,6715.32,234
2025-12-09,Tamil Nadu,Tamil Nadu Mandi,Cotton,5014.14,6128.39,5571.26,195
2025-12-10,Tamil Nadu,Tamil Nadu Mandi,Cotton,5221.5,6381.84,5801.67,302
2025-12-11,Tamil Nadu,Tamil Nadu Mandi,Cotton,5194.27,6348.55,5771.41,363
2025-12-12,Tamil Nadu,Tamil Nadu Mandi,Cotton,5955.81,7279.32,6617.56,274
2025-12-13,Tamil Nadu,Tamil Nadu Mandi,Cotton,5559.65,6795.13,6177.39,215
2025-12-14,Tamil Nadu,Tamil Nadu Mandi,Cotton,5563.07,6799.31,6181.19,338
2025-12-15,Tamil Nadu,Tamil Nadu Mandi,Cotton,5767.58,7049.26,6408.42,100
2025-12-16,Tamil Nadu,Tamil Nadu Mandi,Cotton,5244.13,6409.5,5826.82,258
2025-12-17,Tamil Nadu,Tamil Nadu Mandi,Cotton,5610.01,6856.68,6233.35,277
2025-12-18,Tamil Nadu,Tamil Nadu Mandi,Cotton,5264.26,6434.09,5849.18,436
2025-12-19,Tamil Nadu,Tamil Nadu Mandi,Cotton,6140.54,7505.1,6822.82,384
2025-12-20,Tamil Nadu,Tamil Nadu Mandi,Cotton,4860.11,5940.14,5400.12,213
2025-12-21,Tamil Nadu,Tamil Nadu Mandi,Cotton,5587.55,6829.23,6208.39,51
2025-12-22,Tamil Nadu,Tamil Nadu Mandi,Cotton,5558.46,6793.68,6176.07,78
2025-12-23,Tamil Nadu,Tamil Nadu Mandi,Cotton,4920.03,6013.37,5466.7,400
2025-12-24,Tamil Nadu,Tamil Nadu Mandi,Cotton,4876.69,5960.4,5418.54,406
2025-12-25,Tamil Nadu,Tamil Nadu Mandi,Cotton,5212.54,6370.88,5791.71,321
2025-12-26,Tamil Nadu,Tamil Nadu Mandi,Cotton,5113.32,6249.61,5681.46,193
2025-12-27,Tamil Nadu,Tamil Nadu Mandi,Cotton,6256.93,7647.36,6952.15,494
2025-12-28,Tamil Nadu,Tamil Nadu Mandi,Cotton,5158.11,6304.35,5731.23,337
2025-12-29,Tamil Nadu,Tamil Nadu Mandi,Cotton,6052.83,7397.9,6725.37,438
2025-12-30,Tamil Nadu,Tamil Nadu Mandi,Cotton,6061.95,7409.06,6735.51,453
2025-12-31,Tamil Nadu,Tamil Nadu Mandi,Cotton,5119.4,6257.05,5688.22,81
2026-01-01,Tamil Nadu,Tamil Nadu Mandi,Cotton,4715.17,5762.98,5239.08,171
2026-01-02,Tamil Nadu,Tamil Nadu Mandi,Cotton,4812.22,5881.6,5346.91,428
2026-01-03,Tamil Nadu,Tamil Nadu Mandi,Cotton,5799.1,7087.79,6443.45,293
2026-01-04,Tamil Nadu,Tamil Nadu Mandi,Cotton,6191.66,7567.59,6879.62,183
2026-01-05,Tamil Nadu,Tamil Nadu Mandi,Cotton,5822.08,7115.88,6468.98,115
2026-01-06,Tamil Nadu,Tamil Nadu Mandi,Cotton,4901.03,5990.15,5445.59,233
2026-01-07,Tamil Nadu,Tamil Nadu Mandi,Cotton,5515.83,6741.57,6128.7,457
2026-01-08,Tamil Nadu,Tamil Nadu Mandi,Cotton,5199.94,6355.49,5777.72,217
2026-01-09,Tamil Nadu,Tamil Nadu Mandi,Cotton,5048.21,6170.03,5609.12,378
2026-01-10,Tamil Nadu,Tamil Nadu Mandi,Cotton,5326.19,6509.79,5917.99,116
2026-01-11,Tamil Nadu,Tamil Nadu Mandi,Cotton,4851.72,5929.88,5390.8,187
2026-01-12,Tamil Nadu,Tamil Nadu Mandi,Cotton,5509.12,6733.37,6121.24,333
2026-01-13,Tamil Nadu,Tamil Nadu Mandi,Cotton,5910.0,7223.34,6566.67,209
2026-01-14,Tamil Nadu,Tamil Nadu Mandi,Cotton,6269.41,7662.61,6966.01,396
2026-01-15,Tamil Nadu,Tamil Nadu Mandi,Cotton,5329.34,6513.63,5921.49,212
2026-01-16,Tamil Nadu,Tamil Nadu Mandi,Cotton,6160.6,7529.62,6845.11,288
2026-01-17,Tamil Nadu,Tamil Nadu Mandi,Cotton,4822.93,5894.7,5358.82,322
2026-01-18,Tamil Nadu,Tamil Nadu Mandi,Cotton,5702.28,6969.46,6335.87,373
2026-01-19,Tamil Nadu,Tamil Nadu Mandi,Cotton,6004.83,7339.24,6672.04,406
2026-01-20,Tamil Nadu,Tamil Nadu Mandi,Cotton,6279.79,7675.3,6977.55,183
2026-01-21,Tamil Nadu,Tamil Nadu Mandi,Cotton,5516.23,6742.06,6129.14,293
2026-01-22,Tamil Nadu,Tamil Nadu Mandi,Cotton,5801.35,7090.53,6445.94,153
2026-01-23,Tamil Nadu,Tamil Nadu Mandi,Cotton,5847.64,7147.12,6497.38,289
2026-01-24,Tamil Nadu,Tamil Nadu Mandi,Cotton,5118.9,6256.43,5687.66,245
2026-01-25,Tamil Nadu,Tamil Nadu Mandi,Cotton,5070.33,6197.07,5633.7,380
2026-01-26,Tamil Nadu,Tamil Nadu Mandi,Cotton,4905.01,5995.01,5450.01,357
2026-01-27,Tamil Nadu,Tamil Nadu Mandi,Cotton,5327.09,6510.89,5918.99,128
2026-01-28,Tamil Nadu,Tamil Nadu Mandi,Cotton,5802.2,7091.58,6446.89,407
2026-01-29,Tamil Nadu,Tamil Nadu Mandi,Cotton,5834.33,7130.85,6482.59,220
2026-01-30,Tamil Nadu,Tamil Nadu Mandi,Cotton,5334.67,6520.15,5927.41,435
2025-11-02,Punjab,Punjab Mandi,Sugarcane,245.32,299.84,272.58,88
2025-11-03,Punjab,Punjab Mandi,Sugarcane,244.34,298.64,271.49,442
2025-11-04,Punjab,Punjab Mandi,Sugarcane,286.67,350.37,318.52,290
2025-11-05,Punjab,Punjab Mandi,Sugarcane,250.63,306.33,278.48,290
2025-11-06,Punjab,Punjab Mandi,Sugarcane,260.12,317.92,289.02,289
2025-11-07,Punjab,Punjab Mandi,Sugarcane,310.55,379.57,345.06,437
2025-11-08,Punjab,Punjab Mandi,Sugarcane,268.13,327.71,297.92,497
2025-11-09,Punjab,Punjab Mandi,Sugarcane,254.64,311.23,282.93,221
2025-11-10,Punjab,Punjab Mandi,Sugarcane,300.35,367.09,333.72,408
2025-11-11,Punjab,Punjab Mandi,Sugarcane,285.31,348.71,317.01,213
2025-11-12,Punjab,Punjab Mandi,Sugarcane,268.66,328.37,298.52,282
2025-11-13,Punjab,Punjab Mandi,Sugarcane,328.76,401.82,365.29,251
2025-11-14,Punjab,Punjab Mandi,Sugarcane,323.56,395.47,359.51,382
2025-11-15,Punjab,Punjab Mandi,Sugarcane,272.52,333.07,302.8,209
2025-11-16,Punjab,Punjab Mandi,Sugarcane,330.34,403.75,367.05,201
2025-11-17,Punjab,Punjab Mandi,Sugarcane,333.46,407.56,370.51,179
2025-11-18,Punjab,Punjab Mandi,Sugarcane,295.76,361.49,328.63,441
2025-11-19,Punjab,Punjab Mandi,Sugarcane,298.72,365.11,331.92,480
2025-11-20,Punjab,Punjab Mandi,Sugarcane,324.75,396.91,360.83,209
2025-11-21,Punjab,Punjab Mandi,Sugarcane,301.62,368.65,335.14,190
2025-11-22,Punjab,Punjab Mandi,Sugarcane,343.91,420.33,382.12,352
2025-11-23,Punjab,Punjab Mandi,Sugarcane,302.87,370.18,336.53,431
2025-11-24,Punjab,Punjab Mandi,Sugarcane,270.52,330.64,300.58,404
2025-11-25,Punjab,Punjab Mandi,Sugarcane,290.47,355.02,322.74,439
2025-11-26,Punjab,Punjab Mandi,Sugarcane,286.04,349.61,317.83,242
2025-11-27,Punjab,Punjab Mandi,Sugarcane,274.88,335.96,305.42,344
2025-11-28,Punjab,Punjab Mandi,Sugarcane,282.25,344.97,313.61,280
2025-11-29,Punjab,Punjab Mandi,Sugarcane,331.91,405.66,368.78,364
2025-11-30,Punjab,Punjab Mandi,Sugarcane,280.05,342.28,311.17,128
2025-12-01,Punjab,Punjab Mandi,Sugarcane,345.2,421.92,383.56,181
2025-12-02,Punjab,Punjab Mandi,Sugarcane,359.02,438.8,398.91,161
2025-12-03,Punjab,Punjab Mandi,Sugarcane,337.23,412.18,374.71,201
2025-12-04,Punjab,Punjab Mandi,Sugarcane,289.21,353.48,321.35,231
2025-12-05,Punjab,Punjab Mandi,Sugarcane,333.69,407.85,370.77,378
2025-12-06,Punjab,Punjab Mandi,Sugarcane,322.87,394.61,358.74,122
2025-12-07,Punjab,Punjab Mandi,Sugarcane,367.55,449.23,408.39,372
2025-12-08,Punjab,Punjab Mandi,Sugarcane,320.27,391.44,355.85,115
2025-12-09,Punjab,Punjab Mandi,Sugarcane,315.64,385.79,350.71,453
2025-12-10,Punjab,Punjab Mandi,Sugarcane,327.27,400.0,363.63,335
2025-12-11,Punjab,Punjab Mandi,Sugarcane,362.69,443.28,402.98,283
2025-12-12,Punjab,Punjab Mandi,Sugarcane,371.18,453.66,412.42,322
2025-12-13,Punjab,Punjab Mandi,Sugarcane,316.99,387.43,352.21,185
2025-12-14,Punjab,Punjab Mandi,Sugarcane,342.99,419.21,381.1,54
2025-12-15,Punjab,Punjab Mandi,Sugarcane,344.87,421.51,383.19,433
2025-12-16,Punjab,Punjab Mandi,Sugarcane,336.93,411.8,374.36,359
2025-12-17,Punjab,Punjab Mandi,Sugarcane,328.27,401.22,364.74,476
2025-12-18,Punjab,Punjab Mandi,Sugarcane,356.56,435.8,396.18,229
2025-12-19,Punjab,Punjab Mandi,Sugarcane,315.47,385.57,350.52,377
2025-12-20,Punjab,Punjab Mandi,Sugarcane,352.5,430.83,391.67,176
2025-12-21,Punjab,Punjab Mandi,Sugarcane,333.49,407.6,370.54,161
2025-12-22,Punjab,Punjab Mandi,Sugarcane,337.36,412.33,374.84,304
2025-12-23,Punjab,Punjab Mandi,Sugarcane,358.82,438.56,398.69,312
2025-12-24,Punjab,Punjab Mandi,Sugarcane,394.54,482.22,438.38,469
2025-12-25,Punjab,Punjab Mandi,Sugarcane,338.82,414.12,376.47,334
2025-12-26,Punjab,Punjab Mandi,Sugarcane,334.15,408.41,371.28,53
2025-12-27,Punjab,Punjab Mandi,Sugarcane,398.0,486.44,442.22,386
2025-12-28,Punjab,Punjab Mandi,Sugarcane,389.0,475.44,432.22,313
2025-12-29,Punjab,Punjab Mandi,Sugarcane,345.28,422.01,383.65,477
2025-12-30,Punjab,Punjab Mandi,Sugarcane,405.61,495.75,450.68,89
2025-12-31,Punjab,Punjab Mandi,Sugarcane,366.01,447.34,406.67,446
2026-01-01,Punjab,Punjab Mandi,Sugarcane,403.84,493.59,448.71,489
2026-01-02,Punjab,Punjab Mandi,Sugarcane,351.26,429.31,390.29,494
2026-01-03,Punjab,Punjab Mandi,Sugarcane,389.78,476.4,433.09,462
2026-01-04,Punjab,Punjab Mandi,Sugarcane,407.97,498.62,453.3,98
2026-01-05,Punjab,Punjab Mandi,Sugarcane,348.21,425.59,386.9,323
2026-01-06,Punjab,Punjab Mandi,Sugarcane,372.61,455.41,414.01,107
2026-01-07,Punjab,Punjab Mandi,Sugarcane,355.5,434.49,395.0,196
2026-01-08,Punjab,Punjab Mandi,Sugarcane,396.73,484.9,440.82,117
2026-01-09,Punjab,Punjab Mandi,Sugarcane,429.75,525.25,477.5,460
2026-01-10,Punjab,Punjab Mandi,Sugarcane,397.55,485.89,441.72,418
2026-01-11,Punjab,Punjab Mandi,Sugarcane,402.74,492.23,447.48,197
2026-01-12,Punjab,Punjab Mandi,Sugarcane,401.91,491.22,446.57,488
2026-01-13,Punjab,Punjab Mandi,Sugarcane,419.83,513.13,466.48,227
2026-01-14,Punjab,Punjab Mandi,Sugarcane,432.62,528.75,480.69,138
2026-01-15,Punjab,Punjab Mandi,Sugarcane,380.6,465.17,422.89,227
2026-01-16,Punjab,Punjab Mandi,Sugarcane,440.72,538.66,489.69,205
2026-01-17,Punjab,Punjab Mandi,Sugarcane,394.53,482.2,438.36,331
2026-01-18,Punjab,Punjab Mandi,Sugarcane,423.12,517.15,470.13,432
2026-01-19,Punjab,Punjab Mandi,Sugarcane,413.27,505.11,459.19,110
2026-01-20,Punjab,Punjab Mandi,Sugarcane,443.24,541.74,492.49,224
2026-01-21,Punjab,Punjab Mandi,Sugarcane,374.18,457.33,415.75,472
2026-01-22,Punjab,Punjab Mandi,Sugarcane,388.27,474.55,431.41,173
2026-01-23,Punjab,Punjab Mandi,Sugarcane,384.24,469.62,426.93,98
2026-01-24,Punjab,Punjab Mandi,Sugarcane,453.61,554.41,504.01,64
2026-01-25,Punjab,Punjab Mandi,Sugarcane,454.01,554.9,504.46,357
2026-01-26,Punjab,Punjab Mandi,Sugarcane,417.69,510.51,464.1,89
2026-01-27,Punjab,Punjab Mandi,Sugarcane,449.93,549.91,499.92,433
2026-01-28,Punjab,Punjab Mandi,Sugarcane,428.76,524.04,476.4,334
2026-01-29,Punjab,Punjab Mandi,Sugarcane,398.33,486.84,442.59,313
2026-01-30,Punjab,Punjab Mandi,Sugarcane,422.33,516.18,469.25,404
2025-11-02,Haryana,Haryana Mandi,Sugarcane,267.55,327.01,297.28,306
2025-11-03,Haryana,Haryana Mandi,Sugarcane,276.19,337.57,306.88,382
2025-11-04,Haryana,Haryana Mandi,Sugarcane,274.35,335.32,304.83,407
2025-11-05,Haryana,Haryana Mandi,Sugarcane,253.46,309.78,281.62,107
2025-11-06,Haryana,Haryana Mandi,Sugarcane,310.35,379.31,344.83,328
2025-11-07,Haryana,Haryana Mandi,Sugarcane,295.84,361.58,328.71,144
2025-11-08,Haryana,Haryana Mandi,Sugarcane,312.24,381.62,346.93,130
2025-11-09,Haryana,Haryana Mandi,Sugarcane,287.54,351.44,319.49,397
2025-11-10,Haryana,Haryana Mandi,Sugarcane,270.46,330.56,300.51,346
2025-11-11,Haryana,Haryana Mandi,Sugarcane,324.26,396.32,360.29,309
2025-11-12,Haryana,Haryana Mandi,Sugarcane,316.16,386.41,351.29,205
2025-11-13,Haryana,Haryana Mandi,Sugarcane,300.93,367.8,334.36,174
2025-11-14,Haryana,Haryana Mandi,Sugarcane,313.36,383.0,348.18,497
2025-11-15,Haryana,Haryana Mandi,Sugarcane,286.01,349.57,317.79,289
2025-11-16,Haryana,Haryana Mandi,Sugarcane,321.28,392.68,356.98,474
2025-11-17,Haryana,Haryana Mandi,Sugarcane,288.31,352.37,320.34,385
2025-11-18,Haryana,Haryana Mandi,Sugarcane,261.94,320.15,291.04,150
2025-11-19,Haryana,Haryana Mandi,Sugarcane,335.29,409.8,372.55,342
2025-11-20,Haryana,Haryana Mandi,Sugarcane,309.23,377.95,343.59,277
2025-11-21,Haryana,Haryana Mandi,Sugarcane,342.87,419.06,380.97,371
2025-11-22,Haryana,Haryana Mandi,Sugarcane,276.69,338.18,307.44,354
2025-11-23,Haryana,Haryana Mandi,Sugarcane,314.4,384.27,349.34,315
2025-11-24,Haryana,Haryana Mandi,Sugarcane,348.24,425.63,386.94,342
2025-11-25,Haryana,Haryana Mandi,Sugarcane,294.69,360.18,327.43,167
2025-11-26,Haryana,Haryana Mandi,Sugarcane,282.13,344.82,313.47,434
2025-11-27,Haryana,Haryana Mandi,Sugarcane,347.75,425.03,386.39,309
2025-11-28,Haryana,Haryana Mandi,Sugarcane,280.82,343.22,312.02,448
2025-11-29,Haryana,Haryana Mandi,Sugarcane,344.4,420.94,382.67,314
2025-11-30,Haryana,Haryana Mandi,Sugarcane,291.95,356.83,324.39,350
2025-12-01,Haryana,Haryana Mandi,Sugarcane,345.24,421.96,383.6,285
2025-12-02,Haryana,Haryana Mandi,Sugarcane,358.73,438.45,398.59,189
2025-12-03,Haryana,Haryana Mandi,Sugarcane,333.26,407.32,370.29,236
2025-12-04,Haryana,Haryana Mandi,Sugarcane,311.5,380.72,346.11,98
2025-12-05,Haryana,Haryana Mandi,Sugarcane,290.2,354.69,322.44,124
2025-12-06,Haryana,Haryana Mandi,Sugarcane,358.02,437.58,397.8,459
2025-12-07,Haryana,Haryana Mandi,Sugarcane,312.77,382.28,347.53,375
2025-12-08,Haryana,Haryana Mandi,Sugarcane,306.59,374.72,340.65,417
2025-12-09,Haryana,Haryana Mandi,Sugarcane,366.16,447.52,406.84,179
2025-12-10,Haryana,Haryana Mandi,Sugarcane,331.03,404.6,367.81,345
2025-12-11,Haryana,Haryana Mandi,Sugarcane,327.61,400.41,364.01,98
2025-12-12,Haryana,Haryana Mandi,Sugarcane,346.59,423.61,385.1,323
2025-12-13,Haryana,Haryana Mandi,Sugarcane,341.18,416.99,379.09,56
2025-12-14,Haryana,Haryana Mandi,Sugarcane,380.02,464.47,422.25,156
2025-12-15,Haryana,Haryana Mandi,Sugarcane,323.06,394.85,358.95,89
2025-12-16,Haryana,Haryana Mandi,Sugarcane,376.06,459.63,417.85,302
2025-12-17,Haryana,Haryana Mandi,Sugarcane,354.95,433.82,394.39,74
2025-12-18,Haryana,Haryana Mandi,Sugarcane,354.13,432.82,393.48,198
2025-12-19,Haryana,Haryana Mandi,Sugarcane,392.12,479.26,435.69,411
2025-12-20,Haryana,Haryana Mandi,Sugarcane,371.39,453.92,412.65,415
2025-12-21,Haryana,Haryana Mandi,Sugarcane,329.85,403.15,366.5,118
2025-12-22,Haryana,Haryana Mandi,Sugarcane,329.57,402.81,366.19,201
2025-12-23,Haryana,Haryana Mandi,Sugarcane,389.91,476.56,433.24,395
2025-12-24,Haryana,Haryana Mandi,Sugarcane,360.84,441.03,400.93,271
2025-12-25,Haryana,Haryana Mandi,Sugarcane,399.89,488.76,444.32,50
2025-12-26,Haryana,Haryana Mandi,Sugarcane,357.91,437.44,397.68,155
2025-12-27,Haryana,Haryana Mandi,Sugarcane,374.76,458.04,416.4,281
2025-12-28,Haryana,Haryana Mandi,Sugarcane,396.89,485.09,440.99,182
